,Pred_Ent
1539,0.81421494
1540,0.81866837
1541,0.8267989
1542,0.8347779
1543,0.8372893
1544,0.84259784
1545,0.84458214
1546,0.84827656
1547,0.8483312
1548,0.8432605
1549,0.8403523
1550,0.83459914
1551,0.8339002
1552,0.82720435
1553,0.82357204
1554,0.8174606
1555,0.8108179
1556,0.80429685
1557,0.798234
1558,0.79017043
1559,0.78259337
1560,0.7768274
1561,0.76974654
1562,0.7624863
1563,0.7558451
1564,0.7464673
1565,0.7384757
1566,0.72632456
1567,0.7160164
1568,0.7064488
1569,0.69635195
1570,0.6884947
1571,0.67829275
1572,0.6664424
1573,0.6585123
1574,0.6507133
1575,0.63990414
1576,0.63265204
1577,0.6235451
1578,0.6161479
1579,0.6069015
1580,0.5962904
1581,0.59026146
1582,0.58437514
1583,0.5743321
1584,0.5675884
1585,0.5590688
1586,0.54899156
1587,0.54402566
1588,0.5372883
1589,0.529385
1590,0.5221902
1591,0.5140065
1592,0.50359136
1593,0.49474263
1594,0.48802495
1595,0.48058242
1596,0.470694
1597,0.46011218
1598,0.45470554
1599,0.44960338
1600,0.4415213
1601,0.43166375
1602,0.4238536
1603,0.41451386
1604,0.40827915
1605,0.40303907
1606,0.4041814
1607,0.40638366
1608,0.40681994
1609,0.40836924
1610,0.41696158
1611,0.43096834
1612,0.44546568
1613,0.46492776
1614,0.4854169
1615,0.5083983
1616,0.5331504
1617,0.5577103
1618,0.5852594
1619,0.6121088
1620,0.6382954
1621,0.6626925
1622,0.69154114
1623,0.7176624
1624,0.7453402
1625,0.77465194
1626,0.7942236
1627,0.8137154
1628,0.8362365
1629,0.8557003
1630,0.8732286
1631,0.89067996
1632,0.9088713
1633,0.9248106
1634,0.93910486
1635,0.9506629
1636,0.9629676
1637,0.9733692
1638,0.9809356
1639,0.9864576
1640,0.9930518
1641,0.9966845
1642,1.0008593
1643,1.0025939
1644,1.0035788
1645,1.0021849
1646,1.0009162
1647,0.9960757
1648,0.9939216
1649,0.989619
1650,0.9867999
1651,0.98102325
1652,0.97438294
1653,0.96930796
1654,0.9620709
1655,0.95563895
1656,0.95070994
1657,0.94439054
1658,0.93539774
1659,0.9260872
1660,0.91776323
1661,0.90985936
1662,0.90075356
1663,0.8912869
1664,0.88450557
1665,0.87731946
1666,0.8723986
1667,0.8634564
1668,0.85494107
1669,0.8478938
1670,0.83875674
